model,benchmark,effort,budget,acc,mean_tokens_used,cost_per_task_usd,full_run_acc,n_samples
gemini-3.1-pro-preview,chess,default,1024,0.0,1024.0,0.012563,0.617,47
gemini-3.1-pro-preview,chess,default,2048,0.0,2048.0,0.024851,0.617,47
gemini-3.1-pro-preview,chess,default,4096,0.0213,4095.0,0.049415,0.617,47
gemini-3.1-pro-preview,chess,default,8192,0.0213,8104.0,0.097521,0.617,47
gemini-3.1-pro-preview,chess,default,16384,0.2553,14491.0,0.17417,0.617,47
gemini-3.1-pro-preview,chess,default,32768,0.617,16171.0,0.194324,0.617,47
gemini-3.1-pro-preview,chess,default,65536,0.617,16171.0,0.194324,0.617,47
gemini-3.1-pro-preview,chess,default,131072,0.617,16171.0,0.194324,0.617,47
gemini-3.1-pro-preview,chess,high,64,0.0,64.0,0.001043,0.49,100
gemini-3.1-pro-preview,chess,high,128,0.0,128.0,0.001811,0.49,100
gemini-3.1-pro-preview,chess,high,256,0.0,256.0,0.003347,0.49,100
gemini-3.1-pro-preview,chess,high,512,0.0,512.0,0.006419,0.49,100
gemini-3.1-pro-preview,chess,high,1024,0.0,1024.0,0.012563,0.49,100
gemini-3.1-pro-preview,chess,high,2048,0.0,2048.0,0.024851,0.49,100
gemini-3.1-pro-preview,chess,high,4096,0.01,4095.1,0.049416,0.49,100
gemini-3.1-pro-preview,chess,high,8192,0.03,8092.3,0.097383,0.49,100
gemini-3.1-pro-preview,chess,high,16384,0.1,15656.4,0.188151,0.49,100
gemini-3.1-pro-preview,chess,high,32768,0.47,24024.8,0.288572,0.49,100
gemini-3.1-pro-preview,chess,high,65536,0.49,24145.9,0.290026,0.49,100
gemini-3.1-pro-preview,chess,high,131072,0.49,24145.9,0.290026,0.49,100
gemini-3.1-pro-preview,chess,low,64,0.0,64.0,0.001043,0.46,100
gemini-3.1-pro-preview,chess,low,128,0.0,128.0,0.001811,0.46,100
gemini-3.1-pro-preview,chess,low,256,0.0,256.0,0.003347,0.46,100
gemini-3.1-pro-preview,chess,low,512,0.0,512.0,0.006419,0.46,100
gemini-3.1-pro-preview,chess,low,1024,0.09,994.0,0.012207,0.46,100
gemini-3.1-pro-preview,chess,low,2048,0.32,1657.0,0.020162,0.46,100
gemini-3.1-pro-preview,chess,low,4096,0.44,2062.0,0.025019,0.46,100
gemini-3.1-pro-preview,chess,low,8192,0.46,2139.0,0.025945,0.46,100
gemini-3.1-pro-preview,chess,low,16384,0.46,2141.0,0.025973,0.46,100
gemini-3.1-pro-preview,chess,low,32768,0.46,2141.0,0.025973,0.46,100
gemini-3.1-pro-preview,chess,low,65536,0.46,2141.0,0.025973,0.46,100
gemini-3.1-pro-preview,chess,low,131072,0.46,2141.0,0.025973,0.46,100
gemini-3.1-pro-preview,gpqa,default,64,0.0,64.0,0.001272,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,128,0.0,128.0,0.00204,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,256,0.0,256.0,0.003576,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,512,0.0,512.0,0.006648,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,1024,0.024,1021.0,0.012752,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,2048,0.2013,1927.0,0.023634,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,4096,0.5221,3154.0,0.038354,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,8192,0.7825,4389.0,0.053178,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,16384,0.8955,5400.0,0.065305,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,32768,0.9519,5733.0,0.069298,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,65536,0.9519,5733.0,0.069298,0.9519,1540
gemini-3.1-pro-preview,gpqa,default,131072,0.9519,5733.0,0.069298,0.9519,1540
gemini-3.1-pro-preview,gpqa,high,64,0.0,64.0,0.001274,0.9444,198
gemini-3.1-pro-preview,gpqa,high,128,0.0,128.0,0.002042,0.9444,198
gemini-3.1-pro-preview,gpqa,high,256,0.0,256.0,0.003578,0.9444,198
gemini-3.1-pro-preview,gpqa,high,512,0.0,512.0,0.00665,0.9444,198
gemini-3.1-pro-preview,gpqa,high,1024,0.0253,1020.5,0.012752,0.9444,198
gemini-3.1-pro-preview,gpqa,high,2048,0.202,1924.4,0.0236,0.9444,198
gemini-3.1-pro-preview,gpqa,high,4096,0.5,3171.8,0.038568,0.9444,198
gemini-3.1-pro-preview,gpqa,high,8192,0.7626,4501.0,0.054518,0.9444,198
gemini-3.1-pro-preview,gpqa,high,16384,0.8636,5803.1,0.070144,0.9444,198
gemini-3.1-pro-preview,gpqa,high,32768,0.9444,6676.1,0.080619,0.9444,198
gemini-3.1-pro-preview,gpqa,high,65536,0.9444,6680.0,0.080667,0.9444,198
gemini-3.1-pro-preview,gpqa,high,131072,0.9444,6680.0,0.080667,0.9444,198
gemini-3.1-pro-preview,gpqa,low,64,0.0,64.0,0.001274,0.904,198
gemini-3.1-pro-preview,gpqa,low,128,0.0,128.0,0.002042,0.904,198
gemini-3.1-pro-preview,gpqa,low,256,0.0,256.0,0.003578,0.904,198
gemini-3.1-pro-preview,gpqa,low,512,0.0253,510.0,0.006622,0.904,198
gemini-3.1-pro-preview,gpqa,low,1024,0.2778,945.0,0.011849,0.904,198
gemini-3.1-pro-preview,gpqa,low,2048,0.7778,1346.0,0.016663,0.904,198
gemini-3.1-pro-preview,gpqa,low,4096,0.8939,1459.0,0.018016,0.904,198
gemini-3.1-pro-preview,gpqa,low,8192,0.904,1483.0,0.018306,0.904,198
gemini-3.1-pro-preview,gpqa,low,16384,0.904,1483.0,0.018306,0.904,198
gemini-3.1-pro-preview,gpqa,low,32768,0.904,1483.0,0.018306,0.904,198
gemini-3.1-pro-preview,gpqa,low,65536,0.904,1483.0,0.018306,0.904,198
gemini-3.1-pro-preview,gpqa,low,131072,0.904,1483.0,0.018306,0.904,198
gemini-3.5-flash,aime,high,64,0.0,64.0,0.000852,0.9556,180
gemini-3.5-flash,aime,high,128,0.0,128.0,0.001428,0.9556,180
gemini-3.5-flash,aime,high,256,0.0,256.0,0.00258,0.9556,180
gemini-3.5-flash,aime,high,512,0.0,512.0,0.004884,0.9556,180
gemini-3.5-flash,aime,high,1024,0.0,1024.0,0.009492,0.9556,180
gemini-3.5-flash,aime,high,2048,0.0056,2048.0,0.018706,0.9556,180
gemini-3.5-flash,aime,high,4096,0.1222,3995.0,0.036227,0.9556,180
gemini-3.5-flash,aime,high,8192,0.2889,7186.0,0.064951,0.9556,180
gemini-3.5-flash,aime,high,16384,0.6111,11466.0,0.103474,0.9556,180
gemini-3.5-flash,aime,high,32768,0.9222,14743.0,0.132965,0.9556,180
gemini-3.5-flash,aime,high,65536,0.9556,15746.0,0.141993,0.9556,180
gemini-3.5-flash,aime,high,131072,0.9556,15746.0,0.141993,0.9556,180
gemini-3.5-flash,aime,low,64,0.0,64.0,0.000852,0.8889,45
gemini-3.5-flash,aime,low,128,0.0,128.0,0.001428,0.8889,45
gemini-3.5-flash,aime,low,256,0.0,256.0,0.00258,0.8889,45
gemini-3.5-flash,aime,low,512,0.0,512.0,0.004884,0.8889,45
gemini-3.5-flash,aime,low,1024,0.0222,1021.3,0.009468,0.8889,45
gemini-3.5-flash,aime,low,2048,0.2222,1969.8,0.018005,0.8889,45
gemini-3.5-flash,aime,low,4096,0.5556,3206.1,0.029131,0.8889,45
gemini-3.5-flash,aime,low,8192,0.7111,4606.4,0.041733,0.8889,45
gemini-3.5-flash,aime,low,16384,0.8889,5279.6,0.047793,0.8889,45
gemini-3.5-flash,aime,low,32768,0.8889,5293.7,0.04792,0.8889,45
gemini-3.5-flash,aime,low,65536,0.8889,5293.7,0.04792,0.8889,45
gemini-3.5-flash,aime,low,131072,0.8889,5293.7,0.04792,0.8889,45
gemini-3.5-flash,aime,minimal,64,0.0,64.0,0.000852,0.8,45
gemini-3.5-flash,aime,minimal,128,0.0,128.0,0.001428,0.8,45
gemini-3.5-flash,aime,minimal,256,0.0,256.0,0.00258,0.8,45
gemini-3.5-flash,aime,minimal,512,0.0,512.0,0.004884,0.8,45
gemini-3.5-flash,aime,minimal,1024,0.0889,1009.0,0.009353,0.8,45
gemini-3.5-flash,aime,minimal,2048,0.4,1731.0,0.015856,0.8,45
gemini-3.5-flash,aime,minimal,4096,0.6667,2574.0,0.023445,0.8,45
gemini-3.5-flash,aime,minimal,8192,0.8,3007.0,0.027336,0.8,45
gemini-3.5-flash,aime,minimal,16384,0.8,3033.0,0.027571,0.8,45
gemini-3.5-flash,aime,minimal,32768,0.8,3033.0,0.027571,0.8,45
gemini-3.5-flash,aime,minimal,65536,0.8,3033.0,0.027571,0.8,45
gemini-3.5-flash,aime,minimal,131072,0.8,3033.0,0.027571,0.8,45
gemini-3.5-flash,chess,high,64,0.0,64.0,0.000782,0.5,100
gemini-3.5-flash,chess,high,128,0.0,128.0,0.001358,0.5,100
gemini-3.5-flash,chess,high,256,0.0,256.0,0.00251,0.5,100
gemini-3.5-flash,chess,high,512,0.0,512.0,0.004814,0.5,100
gemini-3.5-flash,chess,high,1024,0.0,1024.0,0.009422,0.5,100
gemini-3.5-flash,chess,high,2048,0.0,2048.0,0.018638,0.5,100
gemini-3.5-flash,chess,high,4096,0.03,4075.0,0.036884,0.5,100
gemini-3.5-flash,chess,high,8192,0.2,7481.0,0.067538,0.5,100
gemini-3.5-flash,chess,high,16384,0.47,10356.0,0.093414,0.5,100
gemini-3.5-flash,chess,high,32768,0.5,10642.0,0.095985,0.5,100
gemini-3.5-flash,chess,high,65536,0.5,10642.0,0.095985,0.5,100
gemini-3.5-flash,chess,high,131072,0.5,10642.0,0.095985,0.5,100
gemini-3.5-flash,chess,low,64,0.0,64.0,0.000782,0.45,100
gemini-3.5-flash,chess,low,128,0.0,128.0,0.001358,0.45,100
gemini-3.5-flash,chess,low,256,0.0,256.0,0.00251,0.45,100
gemini-3.5-flash,chess,low,512,0.0,512.0,0.004814,0.45,100
gemini-3.5-flash,chess,low,1024,0.05,1014.3,0.009335,0.45,100
gemini-3.5-flash,chess,low,2048,0.36,1674.3,0.015275,0.45,100
gemini-3.5-flash,chess,low,4096,0.45,1897.4,0.017283,0.45,100
gemini-3.5-flash,chess,low,8192,0.45,1899.0,0.017298,0.45,100
gemini-3.5-flash,chess,low,16384,0.45,1899.0,0.017298,0.45,100
gemini-3.5-flash,chess,low,32768,0.45,1899.0,0.017298,0.45,100
gemini-3.5-flash,chess,low,65536,0.45,1899.0,0.017298,0.45,100
gemini-3.5-flash,chess,low,131072,0.45,1899.0,0.017298,0.45,100
gemini-3.5-flash,chess,minimal,64,0.0,64.0,0.000782,0.43,100
gemini-3.5-flash,chess,minimal,128,0.0,128.0,0.001358,0.43,100
gemini-3.5-flash,chess,minimal,256,0.0,256.0,0.00251,0.43,100
gemini-3.5-flash,chess,minimal,512,0.11,501.0,0.004717,0.43,100
gemini-3.5-flash,chess,minimal,1024,0.36,739.0,0.006859,0.43,100
gemini-3.5-flash,chess,minimal,2048,0.43,809.0,0.007486,0.43,100
gemini-3.5-flash,chess,minimal,4096,0.43,809.0,0.007486,0.43,100
gemini-3.5-flash,chess,minimal,8192,0.43,809.0,0.007486,0.43,100
gemini-3.5-flash,chess,minimal,16384,0.43,809.0,0.007486,0.43,100
gemini-3.5-flash,chess,minimal,32768,0.43,809.0,0.007486,0.43,100
gemini-3.5-flash,chess,minimal,65536,0.43,809.0,0.007486,0.43,100
gemini-3.5-flash,chess,minimal,131072,0.43,809.0,0.007486,0.43,100
gemini-3.5-flash,fm13,high,1000,0.0,0.0,0.0,0.625,40
gemini-3.5-flash,fm13,high,2000,0.0,43.0,0.000143,0.625,40
gemini-3.5-flash,fm13,high,4000,0.0,2170.0,0.010684,0.625,40
gemini-3.5-flash,fm13,high,8000,0.0,5121.0,0.023002,0.625,40
gemini-3.5-flash,fm13,high,16000,0.0,11902.0,0.046615,0.625,40
gemini-3.5-flash,fm13,high,32000,0.0,25937.0,0.080937,0.625,40
gemini-3.5-flash,fm13,high,64000,0.025,56903.0,0.14717,0.625,40
gemini-3.5-flash,fm13,high,128000,0.075,111768.0,0.232628,0.625,40
gemini-3.5-flash,fm13,high,256000,0.125,222090.0,0.362461,0.625,40
gemini-3.5-flash,fm13,high,512000,0.5,380545.0,0.500555,0.625,40
gemini-3.5-flash,fm13,high,1000000,0.625,478396.0,0.594488,0.625,40
gemini-3.5-flash,fm13,low,1000,0.0,0.0,0.0,0.65,40
gemini-3.5-flash,fm13,low,2000,0.0,411.0,0.001259,0.65,40
gemini-3.5-flash,fm13,low,4000,0.0,2129.0,0.008939,0.65,40
gemini-3.5-flash,fm13,low,8000,0.0,5817.0,0.023254,0.65,40
gemini-3.5-flash,fm13,low,16000,0.0,12859.0,0.043684,0.65,40
gemini-3.5-flash,fm13,low,32000,0.15,26417.0,0.073549,0.65,40
gemini-3.5-flash,fm13,low,64000,0.325,48562.0,0.116537,0.65,40
gemini-3.5-flash,fm13,low,128000,0.4,86048.0,0.166491,0.65,40
gemini-3.5-flash,fm13,low,256000,0.575,138366.0,0.221349,0.65,40
gemini-3.5-flash,fm13,low,512000,0.6,210455.0,0.281421,0.65,40
gemini-3.5-flash,fm13,low,1000000,0.65,274341.0,0.337246,0.65,40
gemini-3.5-flash,fm13,medium,1000,0.0,0.0,0.0,0.65,40
gemini-3.5-flash,fm13,medium,2000,0.0,222.0,0.000712,0.65,40
gemini-3.5-flash,fm13,medium,4000,0.0,2541.0,0.012353,0.65,40
gemini-3.5-flash,fm13,medium,8000,0.0,4512.0,0.020325,0.65,40
gemini-3.5-flash,fm13,medium,16000,0.0,11677.0,0.044602,0.65,40
gemini-3.5-flash,fm13,medium,32000,0.025,25820.0,0.080224,0.65,40
gemini-3.5-flash,fm13,medium,64000,0.05,55491.0,0.145531,0.65,40
gemini-3.5-flash,fm13,medium,128000,0.125,112221.0,0.232879,0.65,40
gemini-3.5-flash,fm13,medium,256000,0.3,203009.0,0.343078,0.65,40
gemini-3.5-flash,fm13,medium,512000,0.55,329183.0,0.457961,0.65,40
gemini-3.5-flash,fm13,medium,1000000,0.65,407835.0,0.525312,0.65,40
gemini-3.5-flash,gpqa,high,64,0.0,64.0,0.000956,0.928,1584
gemini-3.5-flash,gpqa,high,128,0.0,128.0,0.001532,0.928,1584
gemini-3.5-flash,gpqa,high,256,0.0,256.0,0.002684,0.928,1584
gemini-3.5-flash,gpqa,high,512,0.0,512.0,0.004988,0.928,1584
gemini-3.5-flash,gpqa,high,1024,0.0126,1023.0,0.009583,0.928,1584
gemini-3.5-flash,gpqa,high,2048,0.2178,1943.0,0.017864,0.928,1584
gemini-3.5-flash,gpqa,high,4096,0.5511,3133.0,0.02858,0.928,1584
gemini-3.5-flash,gpqa,high,8192,0.7816,4284.0,0.038938,0.928,1584
gemini-3.5-flash,gpqa,high,16384,0.8813,5177.0,0.046972,0.928,1584
gemini-3.5-flash,gpqa,high,32768,0.9249,5686.0,0.051552,0.928,1584
gemini-3.5-flash,gpqa,high,65536,0.928,5763.0,0.05225,0.928,1584
gemini-3.5-flash,gpqa,high,131072,0.928,5763.0,0.05225,0.928,1584
gemini-3.5-flash,gpqa,low,64,0.0,64.0,0.000956,0.8889,198
gemini-3.5-flash,gpqa,low,128,0.0,128.0,0.001532,0.8889,198
gemini-3.5-flash,gpqa,low,256,0.0,256.0,0.002684,0.8889,198
gemini-3.5-flash,gpqa,low,512,0.0404,508.6,0.004957,0.8889,198
gemini-3.5-flash,gpqa,low,1024,0.2576,950.8,0.008937,0.8889,198
gemini-3.5-flash,gpqa,low,2048,0.6919,1426.2,0.013215,0.8889,198
gemini-3.5-flash,gpqa,low,4096,0.8838,1648.9,0.01522,0.8889,198
gemini-3.5-flash,gpqa,low,8192,0.8889,1689.7,0.015587,0.8889,198
gemini-3.5-flash,gpqa,low,16384,0.8889,1693.7,0.015623,0.8889,198
gemini-3.5-flash,gpqa,low,32768,0.8889,1693.7,0.015623,0.8889,198
gemini-3.5-flash,gpqa,low,65536,0.8889,1693.7,0.015623,0.8889,198
gemini-3.5-flash,gpqa,low,131072,0.8889,1693.7,0.015623,0.8889,198
gemini-3.5-flash,gpqa,minimal,64,0.0,64.0,0.000956,0.8636,198
gemini-3.5-flash,gpqa,minimal,128,0.0,128.0,0.001532,0.8636,198
gemini-3.5-flash,gpqa,minimal,256,0.0051,256.0,0.002683,0.8636,198
gemini-3.5-flash,gpqa,minimal,512,0.1414,493.0,0.004817,0.8636,198
gemini-3.5-flash,gpqa,minimal,1024,0.601,787.0,0.007465,0.8636,198
gemini-3.5-flash,gpqa,minimal,2048,0.8485,904.0,0.008517,0.8636,198
gemini-3.5-flash,gpqa,minimal,4096,0.8636,926.0,0.00871,0.8636,198
gemini-3.5-flash,gpqa,minimal,8192,0.8636,945.0,0.008883,0.8636,198
gemini-3.5-flash,gpqa,minimal,16384,0.8636,945.0,0.008883,0.8636,198
gemini-3.5-flash,gpqa,minimal,32768,0.8636,945.0,0.008883,0.8636,198
gemini-3.5-flash,gpqa,minimal,65536,0.8636,945.0,0.008883,0.8636,198
gemini-3.5-flash,gpqa,minimal,131072,0.8636,945.0,0.008883,0.8636,198
gemini-3.5-flash-lite,aime,high,64,0.0,64.0,0.000215,0.7111,45
gemini-3.5-flash-lite,aime,high,128,0.0,128.0,0.000375,0.7111,45
gemini-3.5-flash-lite,aime,high,256,0.0,256.0,0.000695,0.7111,45
gemini-3.5-flash-lite,aime,high,512,0.0,512.0,0.001335,0.7111,45
gemini-3.5-flash-lite,aime,high,1024,0.0,1024.0,0.002615,0.7111,45
gemini-3.5-flash-lite,aime,high,2048,0.0,2048.0,0.005175,0.7111,45
gemini-3.5-flash-lite,aime,high,4096,0.0444,4029.0,0.010128,0.7111,45
gemini-3.5-flash-lite,aime,high,8192,0.2889,7591.3,0.019034,0.7111,45
gemini-3.5-flash-lite,aime,high,16384,0.5556,12086.6,0.030272,0.7111,45
gemini-3.5-flash-lite,aime,high,32768,0.7111,15333.4,0.038389,0.7111,45
gemini-3.5-flash-lite,aime,high,65536,0.7111,16089.3,0.040278,0.7111,45
gemini-3.5-flash-lite,aime,high,131072,0.7111,16089.3,0.040278,0.7111,45
gemini-3.5-flash-lite,aime,low,64,0.0,64.0,0.000215,0.6,45
gemini-3.5-flash-lite,aime,low,128,0.0,128.0,0.000375,0.6,45
gemini-3.5-flash-lite,aime,low,256,0.0,256.0,0.000695,0.6,45
gemini-3.5-flash-lite,aime,low,512,0.0,512.0,0.001335,0.6,45
gemini-3.5-flash-lite,aime,low,1024,0.0,1024.0,0.002615,0.6,45
gemini-3.5-flash-lite,aime,low,2048,0.1333,1948.7,0.004927,0.6,45
gemini-3.5-flash-lite,aime,low,4096,0.4,3091.6,0.007784,0.6,45
gemini-3.5-flash-lite,aime,low,8192,0.5778,3762.9,0.009463,0.6,45
gemini-3.5-flash-lite,aime,low,16384,0.6,4023.9,0.010115,0.6,45
gemini-3.5-flash-lite,aime,low,32768,0.6,4071.4,0.010234,0.6,45
gemini-3.5-flash-lite,aime,low,65536,0.6,4071.4,0.010234,0.6,45
gemini-3.5-flash-lite,aime,low,131072,0.6,4071.4,0.010234,0.6,45
gemini-3.5-flash-lite,aime,minimal,64,0.0,64.0,0.000215,0.5111,45
gemini-3.5-flash-lite,aime,minimal,128,0.0,128.0,0.000375,0.5111,45
gemini-3.5-flash-lite,aime,minimal,256,0.0,256.0,0.000695,0.5111,45
gemini-3.5-flash-lite,aime,minimal,512,0.0,512.0,0.001335,0.5111,45
gemini-3.5-flash-lite,aime,minimal,1024,0.1333,995.7,0.002544,0.5111,45
gemini-3.5-flash-lite,aime,minimal,2048,0.3111,1726.8,0.004372,0.5111,45
gemini-3.5-flash-lite,aime,minimal,4096,0.4,2662.0,0.00671,0.5111,45
gemini-3.5-flash-lite,aime,minimal,8192,0.4667,3642.2,0.009161,0.5111,45
gemini-3.5-flash-lite,aime,minimal,16384,0.5111,4185.9,0.01052,0.5111,45
gemini-3.5-flash-lite,aime,minimal,32768,0.5111,4219.5,0.010604,0.5111,45
gemini-3.5-flash-lite,aime,minimal,65536,0.5111,4219.5,0.010604,0.5111,45
gemini-3.5-flash-lite,aime,minimal,131072,0.5111,4219.5,0.010604,0.5111,45
gemini-3.5-flash-lite,chess,high,64,0.0,64.0,0.000201,0.22,100
gemini-3.5-flash-lite,chess,high,128,0.0,128.0,0.000361,0.22,100
gemini-3.5-flash-lite,chess,high,256,0.0,256.0,0.000681,0.22,100
gemini-3.5-flash-lite,chess,high,512,0.0,512.0,0.001321,0.22,100
gemini-3.5-flash-lite,chess,high,1024,0.0,1024.0,0.002601,0.22,100
gemini-3.5-flash-lite,chess,high,2048,0.0,2038.6,0.005138,0.22,100
gemini-3.5-flash-lite,chess,high,4096,0.0,4066.1,0.010206,0.22,100
gemini-3.5-flash-lite,chess,high,8192,0.06,7800.6,0.019543,0.22,100
gemini-3.5-flash-lite,chess,high,16384,0.21,10984.9,0.027503,0.22,100
gemini-3.5-flash-lite,chess,high,32768,0.21,11316.3,0.028332,0.22,100
gemini-3.5-flash-lite,chess,high,65536,0.22,11631.0,0.029119,0.22,100
gemini-3.5-flash-lite,chess,high,131072,0.22,11631.0,0.029119,0.22,100
gemini-3.5-flash-lite,chess,low,64,0.0,64.0,0.000201,0.18,100
gemini-3.5-flash-lite,chess,low,128,0.0,128.0,0.000361,0.18,100
gemini-3.5-flash-lite,chess,low,256,0.0,256.0,0.000681,0.18,100
gemini-3.5-flash-lite,chess,low,512,0.01,511.4,0.00132,0.18,100
gemini-3.5-flash-lite,chess,low,1024,0.13,884.7,0.002253,0.18,100
gemini-3.5-flash-lite,chess,low,2048,0.18,1077.4,0.002735,0.18,100
gemini-3.5-flash-lite,chess,low,4096,0.18,1112.0,0.002821,0.18,100
gemini-3.5-flash-lite,chess,low,8192,0.18,1112.0,0.002821,0.18,100
gemini-3.5-flash-lite,chess,low,16384,0.18,1112.0,0.002821,0.18,100
gemini-3.5-flash-lite,chess,low,32768,0.18,1112.0,0.002821,0.18,100
gemini-3.5-flash-lite,chess,low,65536,0.18,1112.0,0.002821,0.18,100
gemini-3.5-flash-lite,chess,low,131072,0.18,1112.0,0.002821,0.18,100
gemini-3.5-flash-lite,chess,minimal,64,0.0,64.0,0.000201,0.21,100
gemini-3.5-flash-lite,chess,minimal,128,0.0,128.0,0.000361,0.21,100
gemini-3.5-flash-lite,chess,minimal,256,0.01,255.9,0.000681,0.21,100
gemini-3.5-flash-lite,chess,minimal,512,0.1,455.8,0.001181,0.21,100
gemini-3.5-flash-lite,chess,minimal,1024,0.18,581.9,0.001496,0.21,100
gemini-3.5-flash-lite,chess,minimal,2048,0.21,637.8,0.001636,0.21,100
gemini-3.5-flash-lite,chess,minimal,4096,0.21,640.8,0.001643,0.21,100
gemini-3.5-flash-lite,chess,minimal,8192,0.21,640.8,0.001643,0.21,100
gemini-3.5-flash-lite,chess,minimal,16384,0.21,640.8,0.001643,0.21,100
gemini-3.5-flash-lite,chess,minimal,32768,0.21,640.8,0.001643,0.21,100
gemini-3.5-flash-lite,chess,minimal,65536,0.21,640.8,0.001643,0.21,100
gemini-3.5-flash-lite,chess,minimal,131072,0.21,640.8,0.001643,0.21,100
gemini-3.5-flash-lite,fm13,high,1000,0.0,0.0,0.0,0.35,40
gemini-3.5-flash-lite,fm13,high,2000,0.0,752.2,0.00029,0.35,40
gemini-3.5-flash-lite,fm13,high,4000,0.0,2172.0,0.000936,0.35,40
gemini-3.5-flash-lite,fm13,high,8000,0.0,5767.3,0.002588,0.35,40
gemini-3.5-flash-lite,fm13,high,16000,0.0,13395.5,0.005763,0.35,40
gemini-3.5-flash-lite,fm13,high,32000,0.0,27560.3,0.011355,0.35,40
gemini-3.5-flash-lite,fm13,high,64000,0.0,58576.6,0.022547,0.35,40
gemini-3.5-flash-lite,fm13,high,128000,0.0,119645.6,0.043164,0.35,40
gemini-3.5-flash-lite,fm13,high,192000,0.075,178582.2,0.062186,0.35,40
gemini-3.5-flash-lite,fm13,high,256000,0.1,234408.4,0.076221,0.35,40
gemini-3.5-flash-lite,fm13,high,384000,0.175,341989.4,0.086915,0.35,40
gemini-3.5-flash-lite,fm13,low,1000,0.0,0.0,0.0,0.175,40
gemini-3.5-flash-lite,fm13,low,2000,0.0,1416.9,0.000696,0.175,40
gemini-3.5-flash-lite,fm13,low,4000,0.0,3141.3,0.001756,0.175,40
gemini-3.5-flash-lite,fm13,low,8000,0.0,6190.0,0.003531,0.175,40
gemini-3.5-flash-lite,fm13,low,16000,0.0,13839.0,0.007556,0.175,40
gemini-3.5-flash-lite,fm13,low,32000,0.025,26673.4,0.013295,0.175,40
gemini-3.5-flash-lite,fm13,low,64000,0.025,47816.8,0.021854,0.175,40
gemini-3.5-flash-lite,fm13,low,128000,0.05,81852.9,0.03388,0.175,40
gemini-3.5-flash-lite,fm13,low,192000,0.075,112469.9,0.044026,0.175,40
gemini-3.5-flash-lite,fm13,low,256000,0.1,136968.0,0.051273,0.175,40
gemini-3.5-flash-lite,fm13,low,384000,0.125,181065.7,0.057507,0.175,40
gemini-3.5-flash-lite,fm13,medium,1000,0.0,0.0,0.0,0.35,40
gemini-3.5-flash-lite,fm13,medium,2000,0.0,999.2,0.000432,0.35,40
gemini-3.5-flash-lite,fm13,medium,4000,0.0,2156.5,0.001121,0.35,40
gemini-3.5-flash-lite,fm13,medium,8000,0.0,6229.3,0.003199,0.35,40
gemini-3.5-flash-lite,fm13,medium,16000,0.0,13578.0,0.006708,0.35,40
gemini-3.5-flash-lite,fm13,medium,32000,0.0,28246.0,0.01309,0.35,40
gemini-3.5-flash-lite,fm13,medium,64000,0.025,58699.6,0.024629,0.35,40
gemini-3.5-flash-lite,fm13,medium,128000,0.05,115903.6,0.045115,0.35,40
gemini-3.5-flash-lite,fm13,medium,192000,0.075,166494.5,0.061962,0.35,40
gemini-3.5-flash-lite,fm13,medium,256000,0.15,216022.2,0.076212,0.35,40
gemini-3.5-flash-lite,fm13,medium,384000,0.225,297069.5,0.087191,0.35,40
gemini-3.5-flash-lite,fm13,minimal,1000,0.0,0.0,0.0,0.25,40
gemini-3.5-flash-lite,fm13,minimal,2000,0.0,1422.3,0.00071,0.25,40
gemini-3.5-flash-lite,fm13,minimal,4000,0.0,2974.5,0.0017,0.25,40
gemini-3.5-flash-lite,fm13,minimal,8000,0.0,6298.1,0.003636,0.25,40
gemini-3.5-flash-lite,fm13,minimal,16000,0.0,14146.0,0.007616,0.25,40
gemini-3.5-flash-lite,fm13,minimal,32000,0.0,28909.9,0.014374,0.25,40
gemini-3.5-flash-lite,fm13,minimal,64000,0.025,54155.3,0.024731,0.25,40
gemini-3.5-flash-lite,fm13,minimal,128000,0.05,100883.2,0.042448,0.25,40
gemini-3.5-flash-lite,fm13,minimal,192000,0.075,142799.5,0.057042,0.25,40
gemini-3.5-flash-lite,fm13,minimal,256000,0.125,176130.8,0.066829,0.25,40
gemini-3.5-flash-lite,fm13,minimal,384000,0.2,237079.1,0.07478,0.25,40
gemini-3.5-flash-lite,gpqa,high,64,0.0,64.0,0.000236,0.8333,198
gemini-3.5-flash-lite,gpqa,high,128,0.0,128.0,0.000396,0.8333,198
gemini-3.5-flash-lite,gpqa,high,256,0.0,256.0,0.000716,0.8333,198
gemini-3.5-flash-lite,gpqa,high,512,0.0,512.0,0.001356,0.8333,198
gemini-3.5-flash-lite,gpqa,high,1024,0.0152,1021.2,0.002629,0.8333,198
gemini-3.5-flash-lite,gpqa,high,2048,0.2222,1935.9,0.004916,0.8333,198
gemini-3.5-flash-lite,gpqa,high,4096,0.5,3143.0,0.007933,0.8333,198
